index	prediction
193	contradiction
194	neutral
195	contradiction
196	neutral
197	neutral
198	entailment
199	neutral
200	neutral
201	entailment
202	entailment
203	entailment
204	entailment
205	contradiction
206	contradiction
207	neutral
208	neutral
209	entailment
210	entailment
211	neutral
212	contradiction
213	neutral
214	neutral
215	entailment
216	entailment
217	entailment
218	neutral
219	contradiction
220	entailment
221	neutral
222	neutral
223	neutral
224	contradiction
225	entailment
226	neutral
227	neutral
228	contradiction
229	entailment
230	contradiction
231	neutral
232	neutral
233	entailment
234	entailment
235	entailment
236	entailment
237	neutral
238	contradiction
239	contradiction
240	entailment
241	contradiction
242	contradiction
243	contradiction
244	entailment
245	neutral
246	entailment
247	entailment
248	contradiction
249	neutral
250	neutral
251	contradiction
252	contradiction
253	neutral
254	entailment
255	entailment
256	neutral
257	neutral
258	entailment
259	contradiction
260	neutral
261	entailment
262	neutral
263	contradiction
264	entailment
265	contradiction
266	entailment
267	contradiction
268	entailment
269	neutral
270	contradiction
271	contradiction
272	contradiction
273	neutral
274	contradiction
275	neutral
276	contradiction
277	entailment
278	contradiction
279	neutral
280	neutral
281	entailment
282	contradiction
283	neutral
284	contradiction
285	entailment
286	contradiction
287	neutral
288	neutral
289	neutral
290	entailment
291	neutral
292	neutral
293	entailment
294	entailment
295	neutral
296	contradiction
297	entailment
298	neutral
299	contradiction
300	neutral
301	neutral
302	contradiction
303	neutral
304	entailment
305	entailment
306	neutral
307	entailment
308	entailment
309	neutral
310	contradiction
311	neutral
312	entailment
313	contradiction
314	neutral
315	entailment
316	neutral
317	entailment
318	entailment
319	entailment
320	contradiction
321	entailment
322	contradiction
323	entailment
324	contradiction
325	entailment
326	contradiction
327	neutral
328	contradiction
329	entailment
330	entailment
331	contradiction
332	entailment
333	neutral
334	neutral
335	contradiction
336	neutral
337	entailment
338	contradiction
339	neutral
340	contradiction
341	entailment
342	contradiction
343	contradiction
344	entailment
345	contradiction
346	entailment
347	entailment
348	entailment
349	entailment
350	entailment
351	entailment
352	neutral
353	contradiction
354	contradiction
355	entailment
356	entailment
357	neutral
358	neutral
359	contradiction
360	entailment
361	entailment
362	neutral
363	contradiction
364	neutral
365	neutral
366	contradiction
367	entailment
368	neutral
369	neutral
370	entailment
371	entailment
372	contradiction
373	contradiction
374	neutral
375	neutral
376	neutral
377	neutral
378	neutral
379	entailment
380	entailment
381	contradiction
382	neutral
383	contradiction
384	neutral
385	neutral
386	entailment
387	contradiction
388	contradiction
389	neutral
390	contradiction
391	entailment
392	contradiction
393	contradiction
394	contradiction
395	neutral
396	entailment
397	contradiction
398	entailment
399	entailment
400	entailment
401	neutral
402	contradiction
403	entailment
404	contradiction
405	contradiction
406	entailment
407	neutral
408	neutral
409	entailment
410	neutral
411	contradiction
412	entailment
413	entailment
414	entailment
415	entailment
416	entailment
417	entailment
418	entailment
419	entailment
420	neutral
421	neutral
422	entailment
423	contradiction
424	entailment
425	contradiction
426	contradiction
427	neutral
428	entailment
429	contradiction
430	entailment
431	contradiction
432	entailment
433	contradiction
434	entailment
435	neutral
436	contradiction
437	contradiction
438	neutral
439	neutral
440	neutral
441	entailment
442	neutral
443	neutral
444	contradiction
445	contradiction
446	entailment
447	neutral
448	neutral
449	contradiction
450	contradiction
451	contradiction
452	entailment
453	contradiction
454	contradiction
455	contradiction
456	neutral
457	entailment
458	neutral
459	entailment
460	neutral
461	contradiction
462	neutral
463	contradiction
464	neutral
465	contradiction
466	entailment
467	entailment
468	neutral
469	entailment
470	entailment
471	neutral
472	neutral
473	contradiction
474	neutral
475	entailment
476	neutral
477	entailment
478	neutral
479	contradiction
480	entailment
481	neutral
482	contradiction
483	neutral
484	neutral
485	contradiction
486	entailment
487	contradiction
488	entailment
489	contradiction
490	neutral
491	entailment
492	contradiction
493	entailment
494	contradiction
495	entailment
496	entailment
497	entailment
498	entailment
499	neutral
500	neutral
501	entailment
502	neutral
503	neutral
504	contradiction
505	neutral
506	contradiction
507	entailment
508	entailment
509	contradiction
510	entailment
511	contradiction
512	neutral
513	entailment
514	entailment
515	entailment
516	contradiction
517	contradiction
518	entailment
519	neutral
520	neutral
521	entailment
522	contradiction
523	entailment
524	contradiction
525	contradiction
526	entailment
527	contradiction
528	contradiction
529	entailment
530	neutral
531	neutral
532	contradiction
533	neutral
534	contradiction
535	contradiction
536	entailment
537	neutral
538	contradiction
539	entailment
540	entailment
541	contradiction
542	entailment
543	neutral
544	neutral
545	neutral
546	neutral
547	contradiction
548	entailment
549	contradiction
550	neutral
551	contradiction
552	contradiction
553	neutral
554	contradiction
555	contradiction
556	neutral
557	entailment
558	entailment
559	contradiction
560	entailment
561	contradiction
562	contradiction
563	contradiction
564	contradiction
565	neutral
566	contradiction
567	neutral
568	contradiction
569	contradiction
570	contradiction
571	neutral
572	entailment
573	contradiction
574	contradiction
575	entailment
576	entailment
577	entailment
578	entailment
579	entailment
580	entailment
581	contradiction
582	neutral
583	neutral
584	neutral
585	contradiction
586	contradiction
587	entailment
588	neutral
589	entailment
590	entailment
591	neutral
592	entailment
593	contradiction
594	entailment
595	entailment
596	contradiction
597	contradiction
598	neutral
599	contradiction
600	neutral
601	entailment
602	entailment
603	entailment
604	neutral
605	neutral
606	entailment
607	neutral
608	entailment
609	neutral
610	neutral
611	neutral
612	neutral
613	entailment
614	contradiction
615	entailment
616	entailment
617	contradiction
618	contradiction
619	neutral
620	neutral
621	neutral
622	neutral
623	neutral
624	entailment
625	entailment
626	entailment
627	contradiction
628	entailment
629	contradiction
630	neutral
631	neutral
632	contradiction
633	contradiction
634	entailment
635	neutral
636	entailment
637	neutral
638	neutral
639	contradiction
640	neutral
641	entailment
642	entailment
643	contradiction
644	entailment
645	entailment
646	entailment
647	entailment
648	contradiction
649	entailment
650	entailment
651	entailment
652	neutral
653	neutral
654	neutral
655	neutral
656	contradiction
657	neutral
658	neutral
659	entailment
660	contradiction
661	entailment
662	contradiction
663	contradiction
664	contradiction
665	entailment
666	contradiction
667	contradiction
668	neutral
669	neutral
670	entailment
671	contradiction
672	entailment
673	contradiction
674	entailment
675	entailment
676	neutral
677	entailment
678	contradiction
679	entailment
680	entailment
681	neutral
682	contradiction
683	entailment
684	entailment
685	entailment
686	contradiction
687	neutral
688	entailment
689	neutral
690	entailment
691	entailment
692	neutral
693	contradiction
694	contradiction
695	entailment
696	neutral
697	contradiction
698	contradiction
699	neutral
700	neutral
701	neutral
702	contradiction
703	contradiction
704	entailment
705	contradiction
706	neutral
707	neutral
708	neutral
709	neutral
710	neutral
711	contradiction
712	contradiction
713	contradiction
714	entailment
715	entailment
716	entailment
717	contradiction
718	entailment
719	contradiction
720	contradiction
721	entailment
722	contradiction
723	entailment
724	contradiction
725	contradiction
726	contradiction
727	contradiction
728	contradiction
729	entailment
730	neutral
731	neutral
732	entailment
733	contradiction
734	contradiction
735	contradiction
736	contradiction
737	contradiction
738	neutral
739	entailment
740	contradiction
741	contradiction
742	entailment
743	contradiction
744	neutral
745	entailment
746	contradiction
747	entailment
748	contradiction
749	neutral
750	contradiction
751	entailment
752	contradiction
753	entailment
754	neutral
755	neutral
756	entailment
757	contradiction
758	contradiction
759	contradiction
760	contradiction
761	entailment
762	contradiction
763	contradiction
764	entailment
765	contradiction
766	entailment
767	entailment
768	contradiction
769	entailment
770	neutral
771	entailment
772	entailment
773	entailment
774	contradiction
775	contradiction
776	neutral
777	entailment
778	entailment
779	entailment
780	entailment
781	contradiction
782	contradiction
783	contradiction
784	contradiction
785	entailment
786	entailment
787	entailment
788	entailment
789	neutral
790	neutral
791	entailment
792	entailment
793	entailment
794	neutral
795	entailment
796	entailment
797	contradiction
798	neutral
799	entailment
800	contradiction
801	neutral
802	entailment
803	contradiction
804	entailment
805	entailment
806	entailment
807	entailment
808	neutral
809	entailment
810	contradiction
811	contradiction
812	contradiction
813	entailment
814	contradiction
815	neutral
816	neutral
817	neutral
818	neutral
819	entailment
820	entailment
821	entailment
822	neutral
823	neutral
824	contradiction
825	contradiction
826	contradiction
827	neutral
828	contradiction
829	entailment
830	entailment
831	contradiction
832	entailment
833	contradiction
834	entailment
835	entailment
836	entailment
837	entailment
838	contradiction
839	neutral
840	neutral
841	contradiction
842	neutral
843	contradiction
844	entailment
845	contradiction
846	neutral
847	contradiction
848	entailment
849	contradiction
850	entailment
851	neutral
852	neutral
853	neutral
854	contradiction
855	entailment
856	contradiction
857	entailment
858	neutral
859	contradiction
860	entailment
861	entailment
862	neutral
863	neutral
864	contradiction
865	neutral
866	entailment
867	contradiction
868	entailment
869	entailment
870	entailment
871	entailment
872	neutral
873	entailment
874	neutral
875	neutral
876	neutral
877	contradiction
878	neutral
879	contradiction
880	neutral
881	contradiction
882	entailment
883	entailment
884	entailment
885	contradiction
886	contradiction
887	neutral
888	entailment
889	neutral
890	entailment
891	entailment
892	contradiction
893	neutral
894	neutral
895	neutral
896	contradiction
897	entailment
898	contradiction
899	entailment
900	entailment
901	entailment
902	contradiction
903	contradiction
904	entailment
905	contradiction
906	contradiction
907	contradiction
908	neutral
909	contradiction
910	contradiction
911	entailment
912	entailment
913	entailment
914	neutral
915	neutral
916	neutral
917	contradiction
918	entailment
919	neutral
920	contradiction
921	entailment
922	contradiction
923	neutral
924	neutral
925	neutral
926	neutral
927	neutral
928	neutral
929	entailment
930	neutral
931	entailment
932	neutral
933	neutral
934	neutral
935	neutral
936	contradiction
937	neutral
938	neutral
939	entailment
940	entailment
941	contradiction
942	entailment
943	entailment
944	entailment
945	contradiction
946	contradiction
947	contradiction
948	neutral
949	contradiction
950	neutral
951	entailment
952	contradiction
953	entailment
954	contradiction
955	contradiction
956	contradiction
957	neutral
958	entailment
959	entailment
960	neutral
961	neutral
962	entailment
963	contradiction
964	neutral
965	entailment
966	neutral
967	entailment
968	entailment
969	contradiction
970	neutral
971	entailment
972	neutral
973	entailment
974	neutral
975	entailment
976	neutral
977	contradiction
978	neutral
979	entailment
980	contradiction
981	neutral
982	entailment
983	entailment
984	contradiction
985	neutral
986	entailment
987	entailment
988	entailment
989	entailment
990	entailment
991	contradiction
992	contradiction
993	entailment
994	neutral
995	contradiction
996	entailment
997	entailment
998	entailment
999	neutral
1000	contradiction
1001	contradiction
1002	neutral
1003	neutral
1004	contradiction
1005	entailment
1006	contradiction
1007	entailment
1008	neutral
1009	contradiction
1010	contradiction
1011	contradiction
1012	entailment
1013	contradiction
1014	contradiction
1015	entailment
1016	contradiction
1017	entailment
1018	contradiction
1019	neutral
1020	contradiction
1021	contradiction
1022	neutral
1023	contradiction
1024	contradiction
1025	contradiction
1026	entailment
1027	neutral
1028	neutral
1029	entailment
1030	neutral
1031	neutral
1032	neutral
1033	contradiction
1034	contradiction
1035	contradiction
1036	contradiction
1037	neutral
1038	neutral
1039	contradiction
1040	neutral
1041	neutral
1042	neutral
1043	neutral
1044	contradiction
1045	neutral
1046	entailment
1047	contradiction
1048	entailment
1049	entailment
1050	contradiction
1051	entailment
1052	neutral
1053	neutral
1054	entailment
1055	contradiction
1056	neutral
1057	neutral
1058	neutral
1059	contradiction
1060	contradiction
1061	neutral
1062	entailment
1063	contradiction
1064	contradiction
1065	entailment
1066	entailment
1067	entailment
1068	entailment
1069	contradiction
1070	contradiction
1071	entailment
1072	entailment
1073	entailment
1074	neutral
1075	neutral
1076	contradiction
1077	entailment
1078	entailment
1079	contradiction
1080	neutral
1081	entailment
1082	entailment
1083	entailment
1084	entailment
1085	contradiction
1086	neutral
1087	contradiction
1088	contradiction
1089	entailment
1090	neutral
1091	entailment
1092	entailment
1093	entailment
1094	entailment
1095	neutral
1096	contradiction
1097	contradiction
1098	contradiction
1099	contradiction
1100	contradiction
1101	neutral
1102	neutral
1103	entailment
1104	contradiction
1105	contradiction
1106	entailment
1107	neutral
1108	neutral
1109	neutral
1110	contradiction
1111	contradiction
1112	entailment
1113	neutral
1114	contradiction
1115	neutral
1116	entailment
1117	contradiction
1118	neutral
1119	neutral
1120	contradiction
1121	entailment
1122	entailment
1123	neutral
1124	entailment
1125	entailment
1126	contradiction
1127	contradiction
1128	neutral
1129	contradiction
1130	entailment
1131	contradiction
1132	entailment
1133	contradiction
1134	contradiction
1135	entailment
1136	entailment
1137	contradiction
1138	neutral
1139	contradiction
1140	contradiction
1141	contradiction
1142	entailment
1143	entailment
1144	entailment
1145	contradiction
1146	neutral
1147	entailment
1148	neutral
1149	contradiction
1150	contradiction
1151	entailment
1152	contradiction
1153	neutral
1154	neutral
1155	neutral
1156	neutral
1157	neutral
1158	contradiction
1159	contradiction
1160	entailment
1161	contradiction
1162	contradiction
1163	contradiction
1164	contradiction
1165	entailment
1166	neutral
1167	entailment
1168	contradiction
1169	entailment
1170	entailment
1171	entailment
1172	entailment
1173	contradiction
1174	neutral
1175	contradiction
1176	contradiction
1177	neutral
1178	entailment
1179	entailment
1180	entailment
1181	contradiction
1182	contradiction
1183	entailment
1184	neutral
1185	neutral
1186	entailment
1187	contradiction
1188	neutral
1189	entailment
1190	entailment
1191	contradiction
1192	neutral
1193	contradiction
1194	entailment
1195	entailment
1196	entailment
1197	contradiction
1198	entailment
1199	entailment
1200	entailment
1201	neutral
1202	contradiction
1203	entailment
1204	neutral
1205	contradiction
1206	neutral
1207	neutral
1208	neutral
1209	entailment
1210	contradiction
1211	contradiction
1212	contradiction
1213	contradiction
1214	neutral
1215	entailment
1216	contradiction
1217	contradiction
1218	entailment
1219	entailment
1220	neutral
1221	neutral
1222	contradiction
1223	entailment
1224	entailment
1225	entailment
1226	neutral
1227	contradiction
1228	entailment
1229	entailment
1230	contradiction
1231	neutral
1232	entailment
1233	entailment
1234	entailment
1235	contradiction
1236	neutral
1237	contradiction
1238	neutral
1239	contradiction
1240	entailment
1241	entailment
1242	contradiction
1243	entailment
1244	neutral
1245	entailment
1246	contradiction
1247	contradiction
1248	entailment
1249	entailment
1250	neutral
1251	entailment
1252	contradiction
1253	neutral
1254	contradiction
1255	contradiction
1256	entailment
1257	entailment
1258	contradiction
1259	contradiction
1260	neutral
1261	neutral
1262	entailment
1263	entailment
1264	contradiction
1265	entailment
1266	entailment
1267	entailment
1268	neutral
1269	entailment
1270	entailment
1271	contradiction
1272	contradiction
1273	entailment
1274	neutral
1275	contradiction
1276	neutral
1277	neutral
1278	neutral
1279	entailment
1280	entailment
1281	contradiction
1282	neutral
1283	neutral
1284	contradiction
1285	contradiction
1286	contradiction
1287	entailment
1288	entailment
1289	neutral
1290	contradiction
1291	entailment
1292	neutral
1293	entailment
1294	entailment
1295	neutral
1296	contradiction
1297	entailment
1298	neutral
1299	entailment
1300	neutral
1301	contradiction
1302	neutral
1303	neutral
1304	neutral
1305	entailment
1306	neutral
1307	neutral
1308	entailment
1309	entailment
1310	entailment
1311	contradiction
1312	neutral
1313	entailment
1314	contradiction
1315	contradiction
1316	contradiction
1317	entailment
1318	entailment
1319	contradiction
1320	contradiction
1321	contradiction
1322	neutral
1323	neutral
1324	contradiction
1325	neutral
1326	neutral
1327	contradiction
1328	entailment
1329	neutral
1330	contradiction
1331	neutral
1332	contradiction
1333	neutral
1334	neutral
1335	contradiction
1336	entailment
1337	contradiction
1338	entailment
1339	contradiction
1340	contradiction
1341	contradiction
1342	contradiction
1343	contradiction
1344	entailment
1345	contradiction
1346	entailment
1347	contradiction
1348	contradiction
1349	contradiction
1350	entailment
1351	contradiction
1352	neutral
1353	entailment
1354	neutral
1355	contradiction
1356	neutral
1357	neutral
1358	contradiction
1359	entailment
1360	neutral
1361	entailment
1362	entailment
1363	neutral
1364	contradiction
1365	contradiction
1366	contradiction
1367	entailment
1368	neutral
1369	neutral
1370	entailment
1371	contradiction
1372	neutral
1373	neutral
1374	entailment
1375	entailment
1376	contradiction
1377	contradiction
1378	neutral
1379	contradiction
1380	entailment
1381	neutral
1382	contradiction
1383	contradiction
1384	contradiction
1385	neutral
1386	neutral
1387	contradiction
1388	contradiction
1389	entailment
1390	neutral
1391	contradiction
1392	entailment
1393	contradiction
1394	entailment
1395	entailment
1396	neutral
1397	entailment
1398	entailment
1399	contradiction
1400	contradiction
1401	entailment
1402	contradiction
1403	entailment
1404	entailment
1405	contradiction
1406	entailment
1407	contradiction
1408	contradiction
1409	entailment
1410	entailment
1411	contradiction
1412	neutral
1413	contradiction
1414	neutral
1415	neutral
1416	entailment
1417	neutral
1418	neutral
1419	entailment
1420	entailment
1421	neutral
1422	neutral
1423	contradiction
1424	neutral
1425	neutral
1426	neutral
1427	entailment
1428	contradiction
1429	neutral
1430	entailment
1431	entailment
1432	contradiction
1433	contradiction
1434	neutral
1435	entailment
1436	entailment
1437	entailment
1438	entailment
1439	entailment
1440	entailment
1441	contradiction
1442	neutral
1443	neutral
1444	contradiction
1445	neutral
1446	contradiction
1447	neutral
1448	entailment
1449	neutral
1450	contradiction
1451	contradiction
1452	neutral
1453	contradiction
1454	contradiction
1455	neutral
1456	entailment
1457	neutral
1458	contradiction
1459	neutral
1460	contradiction
1461	neutral
1462	entailment
1463	contradiction
1464	contradiction
1465	entailment
1466	contradiction
1467	contradiction
1468	neutral
1469	neutral
1470	contradiction
1471	contradiction
1472	contradiction
1473	contradiction
1474	entailment
1475	contradiction
1476	neutral
1477	entailment
1478	neutral
1479	neutral
1480	entailment
1481	neutral
1482	contradiction
1483	contradiction
1484	entailment
1485	entailment
1486	contradiction
1487	contradiction
1488	entailment
1489	entailment
1490	neutral
1491	entailment
1492	contradiction
1493	neutral
1494	contradiction
1495	neutral
1496	contradiction
1497	entailment
1498	neutral
1499	contradiction
1500	neutral
1501	contradiction
1502	entailment
1503	contradiction
1504	neutral
1505	entailment
1506	entailment
1507	entailment
1508	entailment
1509	entailment
1510	contradiction
1511	entailment
1512	entailment
1513	contradiction
1514	contradiction
1515	neutral
1516	contradiction
1517	neutral
1518	contradiction
1519	neutral
1520	contradiction
1521	entailment
1522	neutral
1523	contradiction
1524	entailment
1525	entailment
1526	entailment
1527	neutral
1528	contradiction
1529	neutral
1530	entailment
1531	neutral
1532	neutral
1533	contradiction
1534	neutral
1535	neutral
1536	neutral
1537	neutral
1538	neutral
1539	contradiction
1540	neutral
1541	contradiction
1542	neutral
1543	contradiction
1544	contradiction
1545	neutral
1546	entailment
1547	entailment
1548	neutral
1549	neutral
1550	entailment
1551	neutral
1552	contradiction
1553	contradiction
1554	neutral
1555	entailment
1556	neutral
1557	entailment
1558	entailment
1559	contradiction
1560	entailment
1561	neutral
1562	contradiction
1563	entailment
1564	contradiction
1565	contradiction
1566	entailment
1567	contradiction
1568	contradiction
1569	neutral
1570	contradiction
1571	neutral
1572	entailment
1573	contradiction
1574	contradiction
1575	entailment
1576	entailment
1577	contradiction
1578	neutral
1579	neutral
1580	contradiction
1581	contradiction
1582	neutral
1583	contradiction
1584	neutral
1585	neutral
1586	contradiction
1587	contradiction
1588	entailment
1589	entailment
1590	entailment
1591	neutral
1592	contradiction
1593	neutral
1594	contradiction
1595	entailment
1596	neutral
1597	entailment
1598	neutral
1599	neutral
1600	entailment
1601	contradiction
1602	neutral
1603	neutral
1604	entailment
1605	entailment
1606	neutral
1607	contradiction
1608	entailment
1609	neutral
1610	entailment
1611	neutral
1612	contradiction
1613	neutral
1614	entailment
1615	entailment
1616	contradiction
1617	contradiction
1618	entailment
1619	contradiction
1620	neutral
1621	neutral
1622	neutral
1623	entailment
1624	neutral
1625	contradiction
1626	entailment
1627	contradiction
1628	contradiction
1629	contradiction
1630	contradiction
1631	entailment
1632	contradiction
1633	entailment
1634	neutral
1635	contradiction
1636	entailment
1637	contradiction
1638	entailment
1639	contradiction
1640	contradiction
1641	contradiction
1642	entailment
1643	neutral
1644	entailment
1645	entailment
1646	entailment
1647	entailment
1648	entailment
1649	contradiction
1650	entailment
1651	neutral
1652	neutral
1653	neutral
1654	contradiction
1655	neutral
1656	entailment
1657	neutral
1658	contradiction
1659	entailment
1660	entailment
1661	contradiction
1662	entailment
1663	entailment
1664	contradiction
1665	neutral
1666	entailment
1667	entailment
1668	contradiction
1669	contradiction
1670	neutral
1671	entailment
1672	neutral
1673	entailment
1674	entailment
1675	neutral
1676	entailment
1677	neutral
1678	entailment
1679	entailment
1680	contradiction
1681	entailment
1682	contradiction
1683	contradiction
1684	contradiction
1685	neutral
1686	neutral
1687	contradiction
1688	contradiction
1689	neutral
1690	entailment
1691	contradiction
1692	contradiction
1693	entailment
1694	entailment
1695	contradiction
1696	entailment
1697	neutral
1698	entailment
1699	neutral
1700	contradiction
1701	entailment
1702	contradiction
1703	contradiction
1704	neutral
1705	entailment
1706	contradiction
1707	contradiction
1708	entailment
1709	neutral
1710	neutral
1711	neutral
1712	entailment
1713	neutral
1714	entailment
1715	contradiction
1716	neutral
1717	entailment
1718	entailment
1719	contradiction
1720	neutral
1721	contradiction
1722	contradiction
1723	entailment
1724	entailment
1725	contradiction
1726	neutral
1727	entailment
1728	contradiction
1729	entailment
1730	neutral
1731	contradiction
1732	entailment
1733	neutral
1734	neutral
1735	entailment
1736	neutral
1737	entailment
1738	neutral
1739	neutral
1740	neutral
1741	neutral
1742	entailment
1743	entailment
1744	contradiction
1745	contradiction
1746	contradiction
1747	entailment
1748	neutral
1749	entailment
1750	neutral
1751	contradiction
1752	neutral
1753	entailment
1754	neutral
1755	contradiction
1756	neutral
1757	entailment
1758	entailment
1759	neutral
1760	contradiction
1761	neutral
1762	neutral
1763	entailment
1764	neutral
1765	neutral
1766	entailment
1767	contradiction
1768	contradiction
1769	contradiction
1770	contradiction
1771	entailment
1772	entailment
1773	contradiction
1774	neutral
1775	entailment
1776	entailment
1777	contradiction
1778	neutral
1779	contradiction
1780	entailment
1781	contradiction
1782	contradiction
1783	entailment
1784	contradiction
1785	neutral
1786	contradiction
1787	contradiction
1788	neutral
1789	contradiction
1790	entailment
1791	contradiction
1792	entailment
1793	entailment
1794	neutral
1795	neutral
1796	contradiction
1797	contradiction
1798	entailment
1799	entailment
1800	entailment
1801	contradiction
1802	entailment
1803	neutral
1804	contradiction
1805	neutral
1806	entailment
1807	entailment
1808	entailment
1809	neutral
1810	entailment
1811	contradiction
1812	entailment
1813	neutral
1814	neutral
1815	contradiction
1816	contradiction
1817	neutral
1818	entailment
1819	neutral
1820	contradiction
1821	neutral
1822	contradiction
1823	entailment
1824	neutral
1825	entailment
1826	entailment
1827	neutral
1828	contradiction
1829	neutral
1830	contradiction
1831	entailment
1832	entailment
1833	contradiction
1834	entailment
1835	entailment
1836	entailment
1837	neutral
1838	contradiction
1839	contradiction
1840	neutral
1841	entailment
1842	neutral
1843	neutral
1844	neutral
1845	neutral
1846	neutral
1847	contradiction
1848	entailment
1849	neutral
1850	contradiction
1851	entailment
1852	contradiction
1853	entailment
1854	contradiction
1855	contradiction
1856	neutral
1857	contradiction
1858	entailment
1859	entailment
1860	entailment
1861	neutral
1862	neutral
1863	entailment
1864	contradiction
1865	neutral
1866	entailment
1867	contradiction
1868	entailment
1869	contradiction
1870	entailment
1871	contradiction
1872	neutral
1873	contradiction
1874	entailment
1875	entailment
1876	neutral
1877	entailment
1878	entailment
1879	contradiction
1880	neutral
1881	neutral
1882	neutral
1883	contradiction
1884	neutral
1885	entailment
1886	entailment
1887	neutral
1888	contradiction
1889	entailment
1890	contradiction
1891	contradiction
1892	neutral
1893	entailment
1894	contradiction
1895	contradiction
1896	neutral
1897	neutral
1898	entailment
1899	entailment
1900	neutral
1901	contradiction
1902	entailment
1903	neutral
1904	entailment
1905	neutral
1906	contradiction
1907	contradiction
1908	neutral
1909	entailment
1910	neutral
1911	contradiction
1912	contradiction
1913	neutral
1914	contradiction
1915	entailment
1916	neutral
1917	contradiction
1918	neutral
1919	entailment
1920	entailment
1921	contradiction
1922	contradiction
1923	contradiction
1924	contradiction
1925	contradiction
1926	contradiction
1927	contradiction
1928	neutral
1929	entailment
1930	entailment
1931	entailment
1932	entailment
1933	neutral
1934	contradiction
1935	entailment
1936	entailment
1937	entailment
1938	neutral
1939	contradiction
1940	contradiction
1941	entailment
1942	contradiction
1943	contradiction
1944	contradiction
1945	entailment
1946	entailment
1947	contradiction
1948	contradiction
1949	neutral
1950	neutral
1951	entailment
1952	contradiction
1953	neutral
1954	entailment
1955	neutral
1956	entailment
1957	neutral
1958	neutral
1959	contradiction
1960	entailment
1961	entailment
1962	entailment
1963	entailment
1964	neutral
1965	neutral
1966	contradiction
1967	entailment
1968	contradiction
1969	entailment
1970	neutral
1971	entailment
1972	entailment
1973	entailment
1974	contradiction
1975	entailment
1976	contradiction
1977	entailment
1978	entailment
1979	contradiction
1980	contradiction
1981	contradiction
1982	entailment
1983	entailment
1984	entailment
1985	neutral
1986	contradiction
1987	neutral
1988	neutral
1989	neutral
1990	entailment
1991	neutral
1992	contradiction
1993	neutral
1994	neutral
1995	neutral
1996	contradiction
1997	neutral
1998	entailment
1999	contradiction
2000	entailment
2001	contradiction
2002	neutral
2003	contradiction
2004	entailment
2005	contradiction
2006	entailment
2007	neutral
2008	contradiction
2009	contradiction
2010	neutral
2011	contradiction
2012	contradiction
2013	neutral
2014	neutral
2015	entailment
2016	contradiction
2017	neutral
2018	neutral
2019	contradiction
2020	contradiction
2021	entailment
2022	contradiction
2023	neutral
2024	neutral
2025	entailment
2026	entailment
2027	entailment
2028	neutral
2029	entailment
2030	entailment
2031	entailment
2032	entailment
2033	neutral
2034	neutral
2035	contradiction
2036	contradiction
2037	neutral
2038	contradiction
2039	neutral
